ID_CLIENT|NOM_CLIENT|PREN_CLIENT|CD_POSTAL_CLIENT|VILLE_CLIENT|PAYS_CLIENT|REGION_CLIENT|CD_TYPE_CLIENT
KN-1639055|Katherine|Asimini||Tegucigalpa|Honduras|Amérique centrale|T002
MS-175301408|MaryBeth|Gastinel|72032|Conway|États-Unis|Sud des États-Unis|T001
MS-175301406|MaryBeth|Nsangu|45014|Fairfield|États-Unis|Est des États-Unis|T001
MR-175451406|Mathew|Ahlonko|19140|Philadelphia|États-Unis|Est des États-Unis|T003
DO-3435134|Denny|Olna||Adana|Turquie|Asie de l'Ouest|T001
MB-1730559|Maria|Jouannel||Semarang|Indonésie|Asie du Sud-Est|T001
RP-19855102|Roy|Torrente||Manila|Philippines|Asie du Sud-Est|T002
MR-175451404|Mathew|Hereen|98103|Seattle|États-Unis|Ouest des États-Unis|T003
MR-175451402|Mathew|Housz|77095|Houston|États-Unis|Centre des États-Unis|T003
AM-1036026|Alice|Brandicius||Santiago|Chili|Amérique du Sud|T002
BV-11245101|Benjamin|Nordyne||Paita|Pérou|Amérique du Sud|T002
MA-175601406|Matt|Mulatte|19143|Philadelphia|États-Unis|Est des États-Unis|T003
MA-175601404|Matt|Kirisanthan|90004|Los Angeles|États-Unis|Ouest des États-Unis|T003
CK-2760134|Cyma|Omega||Aksaray|Turquie|Asie de l'Ouest|T002
GB-1457545|Giulietta|Poncio||Suresnes|France|Europe de l'Ouest|T001
MA-175601402|Matt|Jirawan|60610|Chicago|États-Unis|Centre des États-Unis|T003
MK-816061|Mike|Mahsen||Baqubah|Irak|Asie de l'Ouest|T001
NP-1832564|Naresj|Esmaeel||Busto Arsizio|Italie|Europe du Sud|T001
MH-18025101|Michelle|Ossona||Talara|Pérou|Amérique du Sud|T001
DJ-1363098|Doug|Levah||Col—n|Panama|Amérique centrale|T001
LD-1700598|Lisa|Aldys||Panama City|Panama|Amérique centrale|T001
AR-825110|Anthony|Oussock||Riyadh|Arabie saoudite|Asie de l'Ouest|T002
EH-4005110|Erica|Leach||Tabuk|Arabie saoudite|Asie de l'Ouest|T003
ES-14020139|Erica|Suweena||Edinburgh|Royaume-Uni|Europe du Nord|T001
OT-873068|Olvera|Kardelen||Qostanai|Kazakhstan|Asie centrale|T001
TB-2140058|Tom|Kalohanta||Delhi|Inde|Asie du Sud|T001
BP-109595|Bart|Edgardo||Damaturu|Nigeria|Afrique de l'Ouest|T002
LS-723029|Lycoris|Qixia||Abidjan|Côte-d'Ivoire|Afrique de l'Ouest|T001
TC-2114559|Theresa|Jaao||Jakarta|Indonésie|Asie du Sud-Est|T002
CC-1268551|Craig|Haffner||Villa Nueva|Guatemala|Amérique centrale|T001
MC-1763564|Matthew|Kayshonne||Modena|Italie|Europe du Sud|T002
SE-2011031|Sanjit|Prevane||Las Tunas|Cuba|Caraïbes|T001
CS-1235582|Christine|Sanare||Tuxtla Gutiérrez|Mexique|Amérique centrale|T001
BF-11020120|Barry|Beronica||Irun|Espagne|Europe du Sud|T002
MF-7665117|Maureen|Fitzroy||Pretoria|Afrique du Sud|Afrique australe|T002
RD-948049|Rick|Renjo||Kumasi|Ghana|Afrique de l'Ouest|T001
SM-20320124|Sean|Vickella||Stockholm|Suède|Europe du Nord|T003
SC-10725108|Steven|Taleb||Ufa|Russie|Europe de l'Est|T001
MC-175751404|Matt|Geus|90036|Los Angeles|États-Unis|Ouest des États-Unis|T001
SA-2083039|Sue|Mumbi||Sonsonate|El Salvador|Amérique centrale|T001
JO-1555018|Jesus|Nastasiea||Itapetininga|Brésil|Amérique du Sud|T003
LT-1676598|Larry|Jiratchaya||San Miguelito|Panama|Amérique centrale|T001
MG-1768098|Maureen|Gutberto||San Miguelito|Panama|Amérique centrale|T003
BT-1144088|Bobby|Kanei||Yangon|Myanmar (Birmanie)|Asie du Sud-Est|T001
MC-175751406|Matt|Sisavang|19120|Philadelphia|États-Unis|Est des États-Unis|T001
EM-1381048|Eleni|Monbaya||Solingen|Allemagne|Europe de l'Ouest|T002
JB-540060|Jennifer|Teji||Shahreza|Iran|Asie du Sud|T002
MC-175751402|Matt|Magdelain|60623|Chicago|États-Unis|Centre des États-Unis|T001
LW-7125137|Liz|Loide||Poltava|Ukraine|Europe de l'Est|T001
MA-179957|Michelle|Dooyoung||Melbourne|Australie|Océanie|T003
MA-17995121|Michelle|Molene||Colombo|Sri Lanka|Asie du Sud|T003
MC-8100107|Mick|Comballier||Cluj-Napoca|Roumanie|Europe de l'Est|T001
MC-175751408|Matt|Soussi|28314|Fayetteville|États-Unis|Sud des États-Unis|T001
NF-1847593|Neil|Or||Managua|Nicaragua|Amérique centrale|T003
BF-112158|Benjamin|Annbelle||Vienne|Autriche|Europe de l'Ouest|T003
JH-15985130|Joseph|Naseembanu||Bangkok|Thaïlande|Asie du Sud-Est|T001
MC-175901402|Matt|Indaleccio|49505|Grand Rapids|États-Unis|Centre des États-Unis|T002
MC-175901406|Matt|Phacharee|13501|Utica|États-Unis|Est des États-Unis|T002
MC-175901404|Matt|Pinol|92236|Coachella|États-Unis|Ouest des États-Unis|T002
TH-1155095|Tracy|Viegas||Lagos|Nigeria|Afrique de l'Ouest|T003
SR-2042539|Sharelle|Syilvie||Ilopango|El Salvador|Amérique centrale|T003
AA-10480102|Andrew|Declere||Valenzuela|Philippines|Asie du Sud-Est|T001
BW-120095|Ben|Variette||Lagos|Nigeria|Afrique de l'Ouest|T001
EB-1370527|Ed|Delpnine||Suizhou|Chine|Asie de l'Est|T002
GK-1462027|Grace|Chireix||Suzhou|Chine|Asie de l'Est|T002
GM-46809|Greg|Aymerric||Baku|Azerbaïdjan|Asie de l'Ouest|T001
KN-645095|Kean|Tsang||Ibadan|Nigeria|Afrique de l'Ouest|T002
PW-192407|Pierre|Kernabon||Melbourne|Australie|Océanie|T001
TC-21145125|Theresa|Damba||Zurich|Suisse|Europe de l'Ouest|T002
TH-2155059|Tracy|Vzlerie||Surabaya|Indonésie|Asie du Sud-Est|T003
TC-2129518|Toby|Raimonde||Curitiba|Brésil|Amérique du Sud|T001
ES-1402018|Erica|Diogone||Salvador|Brésil|Amérique du Sud|T001
MC-176051402|Matt|Selvan|60610|Chicago|États-Unis|Centre des États-Unis|T002
MC-176051408|Matt|Diselo|28540|Jacksonville|États-Unis|Sud des États-Unis|T002
LE-6810103|Laurel|Areiki||Katowice|Pologne|Europe de l'Est|T001
MZ-751579|Mary|Wang||Mopti|Mali|Afrique de l'Ouest|T002
SC-2072527|Steven|Ormaechea||Changzhou|Chine|Asie de l'Est|T001
TH-2111545|Thea|Chelle||Istres|France|Europe de l'Ouest|T002
MC-176051404|Matt|Udernier|90004|Los Angeles|États-Unis|Ouest des États-Unis|T002
SC-2069536|Steve|Liano||Saint-Domingue|République dominicaine|Caraïbes|T002
BO-1350134|Bill|Morin||Antalya|Turquie|Asie de l'Ouest|T002
JR-5700134|Jocasta|Barais||Istanbul|Turquie|Asie de l'Ouest|T001
MC-176051406|Matt|Houbron|19143|Philadelphia|États-Unis|Est des États-Unis|T002
SC-1026057|Scott|Wilfran||Budapest|Hongrie|Europe de l'Est|T002
TT-1146095|Tonja|Moutapha||Port Harcourt|Nigeria|Afrique de l'Ouest|T003
SB-202905|Sean|Isshak||SanÊJuan|Argentine|Amérique du Sud|T002
EM-382595|Elizabeth|Genevre||Lagos|Nigeria|Afrique de l'Ouest|T002
MH-176201404|Matt|Akavi|92105|San Diego|États-Unis|Ouest des États-Unis|T002
MH-762023|Matt|Hohanes||Regina|Canada|Canada|T002
JF-519049|Jamie|Jerumy||Cape Coast|Ghana|Afrique de l'Ouest|T001
MH-176201406|Matt|Guet|45231|Cincinnati|États-Unis|Est des États-Unis|T002
TT-21265102|Tim|Pissot||Manila|Philippines|Asie du Sud-Est|T002
AB-1015055|Aimee|Mokomse||Tegucigalpa|Honduras|Amérique centrale|T001
AR-405134|Allen|Marjory||Gaziantep|Turquie|Asie de l'Ouest|T002
AG-76522|Anthony|Sarady||Ngaoundere|Cameroun|Afrique centrale|T003
MH-176201402|Matt|Abdennour|77041|Houston|États-Unis|Centre des États-Unis|T002
CC-12550124|Clay|Jueyun||Stockholm|Suède|Europe du Nord|T001
DH-367561|Duane|Kundiatiko||Bagdad|Irak|Asie de l'Ouest|T003
JW-1522096|Jane|Gwenaella||Drammen|Norvège|Europe du Nord|T002
MH-778586|Maya|Mistral||Sale|Maroc|Afrique du Nord|T002
RB-979595|Ross|Rucy||Lagos|Nigeria|Afrique de l'Ouest|T003
MC-176351404|Matthew|Riobaka|90032|Los Angeles|États-Unis|Ouest des États-Unis|T002
TB-1159549|Troy|Souphochn||Accra|Ghana|Afrique de l'Ouest|T001
VM-1168538|Valerie|Martie||Cairo|Égypte|Afrique du Nord|T003
MC-176351402|Matthew|Mensure|63116|Saint Louis|États-Unis|Centre des États-Unis|T002
AJ-79586|Anthony|Bicko||Sale|Maroc|Afrique du Nord|T002
CP-1234066|Christine|Lomsi||Ube|Japon|Asie de l'Est|T002
HR-1483059|Harold|Djawid||Surabaya|Indonésie|Asie du Sud-Est|T002
JE-547560|Jeremy|Gnazou||Khomeynishahr|Iran|Asie du Sud|T001
JH-161807|Justin|Coone||Cairns|Australie|Océanie|T001
MP-17470118|Mark|Siratch||Séoul|Corée du Sud|Asie de l'Est|T003
MG-176501406|Matthew|Lajla|19143|Philadelphia|États-Unis|Est des États-Unis|T003
MG-176501404|Matthew|Iulian|98103|Seattle|États-Unis|Ouest des États-Unis|T003
DB-1291018|Daniel|Chaumon||Pouso Alegre|Brésil|Amérique du Sud|T003
AF-10885102|Art|Leono||Manila|Philippines|Asie du Sud-Est|T001
MG-176501402|Matthew|Anickroberte|53209|Milwaukee|États-Unis|Centre des États-Unis|T003
KE-6420134|Katrina|Mayati||Istanbul|Turquie|Asie de l'Ouest|T002
KW-1657026|Kelly|Delross||Santiago|Chili|Amérique du Sud|T001
LC-16930120|Linda|Howse||Estepona|Espagne|Europe du Sud|T002
RM-967557|Robert|Guirossa||Budapest|Hongrie|Europe de l'Est|T003
TT-2126582|Tim|Guyl||Mexico City|Mexique|Amérique centrale|T002
TW-2102531|Tamara|Dostuni||Camagüey|Cuba|Caraïbes|T003
MF-176651404|Maureen|Megghann|85023|Phoenix|États-Unis|Ouest des États-Unis|T002
MF-176651408|Maureen|Tudor|33180|Miami|États-Unis|Sud des États-Unis|T002
MF-176651406|Maureen|Israelle|43615|Toledo|États-Unis|Est des États-Unis|T002
LT-167657|Larry|Sologue||Townsville|Australie|Océanie|T001
MG-176801404|Maureen|Ruixian|90049|Los Angeles|États-Unis|Ouest des États-Unis|T003
AC-1066018|Anna|Lemeck||Duque de Caxias|Brésil|Amérique du Sud|T001
MH-1744055|Mark|Feigel||Choloma|Honduras|Amérique centrale|T002
RD-1972054|Roger|Hasti||Carrefour|Haïti|Caraïbes|T001
KW-1643555|Katrina|Flauvio||San Pedro Sula|Honduras|Amérique centrale|T001
DB-1361518|Doug|Maxilme||Catalão|Brésil|Amérique du Sud|T001
MG-176801406|Maureen|Murisserie|19143|Philadelphia|États-Unis|Est des États-Unis|T003
AG-10495102|Andrew|Dembele||Manila|Philippines|Asie du Sud-Est|T002
EM-14065113|Erin|Eteberg||Singapour|Singapour|Asie du Sud-Est|T001
JS-6030134|Joy|Janio||Diyarbakir|Turquie|Asie de l'Ouest|T001
JM-16195104|Justin|Bessma||Porto|Portugal|Europe du Sud|T001
RB-9435117|Richard|Dzoan||Umtata|Afrique du Sud|Afrique australe|T001
TB-2105566|Ted|Nahikari||Ueda|Japon|Asie de l'Est|T001
TB-11400110|Tom|Sanbou||Jeddah|Arabie saoudite|Asie de l'Ouest|T001
MG-176951406|Maureen|Ettejani|19134|Philadelphia|États-Unis|Est des États-Unis|T001
JW-1595536|Joni|Osmat||San Pedro de Macorís|République dominicaine|Caraïbes|T001
BM-1785129|Bryan|Hando||Dar es Salaam|Tanzanie|Afrique de l'Est|T001
MG-176951402|Maureen|Mungo|60610|Chicago|États-Unis|Centre des États-Unis|T001
JC-153405|Jasper|Jossuha||BuenosÊAires|Argentine|Amérique du Sud|T001
MS-177101408|Maurice|Banko|36830|Auburn|États-Unis|Sud des États-Unis|T001
LC-688529|Lena|Clodoald||Abidjan|Côte-d'Ivoire|Afrique de l'Ouest|T001
MS-177101406|Maurice|Queinnec|43402|Bowling Green|États-Unis|Est des États-Unis|T001
MS-177101402|Maurice|Arvieux|48205|Detroit|États-Unis|Centre des États-Unis|T001
NL-1831031|Nancy|Lucinel||Bayamo|Cuba|Caraïbes|T003
DL-1292558|Daniel|Geradine||Kota|Inde|Asie du Sud|T001
MS-177101404|Maurice|Tsimbiliki|85204|Mesa|États-Unis|Ouest des États-Unis|T001
HZ-495060|Henia|Kite||Saveh|Iran|Asie du Sud|T001
MG-820568|Mitch|Lamyre||Almaty|Kazakhstan|Asie centrale|T002
EJ-1415555|Eva|Lofty||Tegucigalpa|Honduras|Amérique centrale|T001
TT-2146082|Tonja|Heeckeren||Tampico|Mexique|Amérique centrale|T003
KL-1655518|Kelly|Lorentzo||Juiz de Fora|Brésil|Amérique du Sud|T002
CV-229533|Christina|Linrong||Likasi|Congo (République démocratique du)|Afrique centrale|T001
EB-13705124|Ed|Khankeo||Stockholm|Suède|Europe du Nord|T002
JH-58209|John|Alfonsus||Baku|Azerbaïdjan|Asie de l'Ouest|T001
ME-177251402|Max|Abdessadik|60610|Chicago|États-Unis|Centre des États-Unis|T001
NS-850575|Neola|Musau||Vilnius|Lituanie|Europe du Nord|T001
NC-18535143|Nick|Havaiki||Caracas|Venezuela|Amérique du Sud|T002
ME-772523|Max|Akshaye||Markham|Canada|Canada|T001
SG-2047059|Sheri|Kamissi||Jakarta|Indonésie|Asie du Sud-Est|T001
SS-2051564|Shirley|Colombie||Palermo|Italie|Europe du Sud|T003
ME-177251404|Max|Sombaga|98103|Seattle|États-Unis|Ouest des États-Unis|T001
ME-177251406|Max|Loucnoughi|19711|Newark|États-Unis|Est des États-Unis|T001
ME-177251408|Max|Dumbalino|40214|Louisville|États-Unis|Sud des États-Unis|T001
MG-814595|Mike|Marzougui||Bauchi|Nigeria|Afrique de l'Ouest|T001
AJ-1094531|Ashley|Cinedy||Cárdenas|Cuba|Caraïbes|T001
JL-15130143|Jack|Tetart||Valencia|Venezuela|Amérique du Sud|T001
MJ-177401404|Max|Moudjaid|84057|Orem|États-Unis|Ouest des États-Unis|T001
KM-6720134|Kunst|Morigane||Afyon|Turquie|Asie de l'Ouest|T001
MJ-177401402|Max|Alame|48227|Detroit|États-Unis|Centre des États-Unis|T001
NG-184308|Nathan|Salamata||Vienne|Autriche|Europe de l'Ouest|T001
PH-1879059|Patricia|Chrystabelle||Bekasi|Indonésie|Asie du Sud-Est|T003
RB-1943534|Richard|Mural||Esbjerg|Danemark|Europe du Nord|T001
MJ-177401406|Max|Makala|19140|Philadelphia|États-Unis|Est des États-Unis|T001
BD-1177093|Bryan|Enma||Managua|Nicaragua|Amérique centrale|T001
RB-1964531|Robert|Bucar||Santiago de Cuba|Cuba|Caraïbes|T002
LH-1675018|Larry|Ivaldino||Salvador|Brésil|Amérique du Sud|T001
DR-29404|Daniel|Nerin||Huambo|Angola|Afrique centrale|T003
MJ-177401408|Max|Turra|33178|Miami|États-Unis|Sud des États-Unis|T001
LH-1715564|Logan|Virigine||Turin|Italie|Europe du Sud|T001
NF-838538|Natalie|Begaim||Cairo|Égypte|Afrique du Nord|T001
NW-1840048|Natalie|Sica||Remscheid|Allemagne|Europe de l'Ouest|T001
BD-1177054|Bryan|Ogine||Carrefour|Haïti|Caraïbes|T001
BP-1105064|Barry|Ivaldino||Ferrara|Italie|Europe du Sud|T002
BD-160533|Brian|Nydhal||Kinshasa|Congo (République démocratique du)|Afrique centrale|T001
CV-122957|Christina|Belmonte||Brisbane|Australie|Océanie|T001
ML-177551406|Max|Criana|45503|Springfield|États-Unis|Est des États-Unis|T003
ML-177551404|Max|Kalua|97477|Springfield|États-Unis|Ouest des États-Unis|T003
IM-5070134|Irene|Gentric||Kocaeli|Turquie|Asie de l'Ouest|T001
LR-1703559|Lisa|Enqun||Denpasar|Indonésie|Asie du Sud-Est|T002
MH-7785134|Maya|Boucheret||Karaman|Turquie|Asie de l'Ouest|T002
ML-177551402|Max|Dharmarajen|52302|Marion|États-Unis|Centre des États-Unis|T003
ML-177551408|Max|Bangfei|23434|Suffolk|États-Unis|Sud des États-Unis|T003
ML-775523|Max|Gaietano||Calgary|Canada|Canada|T003
AM-1070539|Anne|Sajyd||Sonsonate|El Salvador|Amérique centrale|T001
PF-1922518|Phillip|Namiko||São Paulo|Brésil|Amérique du Sud|T001
AS-102858|Alejandro|Sissou||Linz|Autriche|Europe de l'Ouest|T002
KS-163005|Karen|Annelli||BuenosÊAires|Argentine|Amérique du Sud|T002
LH-1675027|Larry|Laurian||Pékin|Chine|Asie de l'Est|T001
MC-757595|Matt|Abdassamad||Lagos|Nigeria|Afrique de l'Ouest|T001
NG-835595|Nat|Boualem||Lagos|Nigeria|Afrique de l'Ouest|T002
QJ-1925592|Quincy|Sopharith||Tauranga|Nouvelle-Zélande|Océanie|T002
AB-1060028|Ann|Manualito||Barranquilla|Colombie|Amérique du Sud|T002
RB-1933031|Randy|Radouin||Holguín|Cuba|Caraïbes|T001
JP-1546018|Jennifer|Darshanee||Ji-Paraná|Brésil|Amérique du Sud|T002
AY-1055551|Andy|Oskiane||Mixco|Guatemala|Amérique centrale|T002
PB-1921098|Phillip|Daviol||Panama City|Panama|Amérique centrale|T002
AB-10600130|Ann|Chiabo||Bangkok|Thaïlande|Asie du Sud-Est|T002
MS-177701404|Maxwell|Djemi|94109|San Francisco|États-Unis|Ouest des États-Unis|T001
CM-2445134|Chuck|Solarino||Bagcilar|Turquie|Asie de l'Ouest|T001
ED-13885120|Emily|Shantikumar||Madrid|Espagne|Europe du Sud|T003
EG-390077|Emily|Chandradass||Toamasina|Madagascar|Afrique de l'Est|T001
MS-177701402|Maxwell|Deplhine|77036|Houston|États-Unis|Centre des États-Unis|T001
MS-177701406|Maxwell|Schartier|10035|New York City|États-Unis|Est des États-Unis|T001
NC-1834066|Nat|Delaney||Chigasaki|Japon|Asie de l'Est|T001
RF-1934536|Randy|Biena||Santiago de los Caballeros|République dominicaine|Caraïbes|T002
DM-13345143|Denise|Mbemba||Maracaibo|Venezuela|Amérique du Sud|T002
AY-555108|Andy|Annancia||Voronej|Russie|Europe de l'Est|T002
AZ-75079|Annie|Childeric||Bamako|Mali|Afrique de l'Ouest|T001
BP-1290110|Beth|Laurentjoseph||Sakaka|Arabie saoudite|Asie de l'Ouest|T001
MS-177701408|Maxwell|Filin|23223|Richmond|États-Unis|Sud des États-Unis|T001
FM-438095|Fred|Ifrane||Kaduna|Nigeria|Afrique de l'Ouest|T001
JD-16015125|Joy|Gwenlyn||Basel|Suisse|Europe de l'Ouest|T001
JD-1615091|Justin|Dagany||Spijkenisse|Pays-Bas|Europe de l'Ouest|T002
PG-18820130|Patrick|Rigdfort||Bangkok|Thaïlande|Asie du Sud-Est|T001
HR-1483018|Harold|Cherilyn||São Bernardo do Campo|Brésil|Amérique du Sud|T002
JE-1547554|Jeremy|Fruito||Carrefour|Haïti|Caraïbes|T001
BM-114095|Becky|Foggea||Lagos|Nigeria|Afrique de l'Ouest|T001
BP-1118559|Ben|Garabede||Palembang|Indonésie|Asie du Sud-Est|T002
JO-15145139|Jack|Seine||Manchester|Royaume-Uni|Europe du Nord|T002
KC-1625597|Karen|Dejesus||Lahore|Pakistan|Asie du Sud|T002
KF-62853|Karen|Roberts||Algiers|Algérie|Afrique du Nord|T003
MH-177851404|Maya|Lachmi|85301|Glendale|États-Unis|Ouest des États-Unis|T002
RS-19765124|Roland|Patrickhenri||Stockholm|Suède|Europe du Nord|T002
MH-177851406|Maya|Basseme|11757|Lindenhurst|États-Unis|Est des États-Unis|T002
TT-2107027|Ted|Manile||Anyang|Chine|Asie de l'Est|T001
TA-2138544|Tom|Libali||Helsinki|Finlande|Europe du Nord|T003
CV-1229551|Christina|Nessaradj||Huehuetenango|Guatemala|Amérique centrale|T001
CS-11845101|Cari|Habdel||Lima|Pérou|Amérique du Sud|T002
IG-1508555|Ivan|Rajh||San Pedro Sula|Honduras|Amérique centrale|T001
AM-1070592|Anne|Assumta||Dunedin|Nouvelle-Zélande|Océanie|T001
BT-130513|Beth|Athol||Pinsk|Biélorussie|Europe de l'Est|T003
JE-5475107|Jeremy|Atvars||Oradea|Roumanie|Europe de l'Est|T001
MH-177851402|Maya|Guilherme|79424|Lubbock|États-Unis|Centre des États-Unis|T002
MC-7845145|Michael|Senses||Al Hudaydah|Yémen|Asie de l'Ouest|T001
MO-178001408|Meg|Kagiso|30076|Roswell|États-Unis|Sud des États-Unis|T003
SM-20905130|Susan|Siranin||Bangkok|Thaïlande|Asie du Sud-Est|T001
AF-1087055|Art|Mayatou||Tegucigalpa|Honduras|Amérique centrale|T001
MO-178001406|Meg|Olivienne|10024|New York City|États-Unis|Est des États-Unis|T003
MO-178001402|Meg|Tomasso|60653|Chicago|États-Unis|Centre des États-Unis|T003
MO-178001404|Meg|Suyune|90036|Los Angeles|États-Unis|Ouest des États-Unis|T003
JW-5220137|Jane|Harivonjy||Berdyans'k|Ukraine|Europe de l'Est|T002
MT-178151408|Meg|Tolojanahary|39212|Jackson|États-Unis|Sud des États-Unis|T001
MT-178151406|Meg|Libertat|10009|New York City|États-Unis|Est des États-Unis|T001
NZ-1856564|Nick|Hiltje||Nicosie|Chypre|Europe du Sud|T003
MT-178151402|Meg|Abdelmaejd|77642|Port Arthur|États-Unis|Centre des États-Unis|T001
MT-178151404|Meg|Aldys|94110|San Francisco|États-Unis|Ouest des États-Unis|T001
BW-111060|Bart|Wanquier||Zanjan|Iran|Asie du Sud|T002
CC-2370145|Christopher|Etheldreda||Al Hudaydah|Yémen|Asie de l'Ouest|T001
CM-1244521|Chuck|Phakhamon||PhnomÊPenh|Cambodge|Asie du Sud-Est|T001
DB-361595|Doug|Hirotsugu||Lagos|Nigeria|Afrique de l'Ouest|T001
JL-5235137|Janet|Fagueye||Krasnyy Luch|Ukraine|Europe de l'Est|T001
MS-178301406|Melanie|Weslex|14609|Rochester|États-Unis|Est des États-Unis|T001
MS-178301404|Melanie|Narjess|90036|Los Angeles|États-Unis|Ouest des États-Unis|T001
MS-178301402|Melanie|Talik|78041|Laredo|États-Unis|Centre des États-Unis|T001
NP-1832591|Naresj|Luttmann||Maastricht|Pays-Bas|Europe de l'Ouest|T001
MC-178451404|Michael|Cuchet|99301|Pasco|États-Unis|Ouest des États-Unis|T001
RH-1949539|Rick|Elsin||SanÊSalvador|El Salvador|Amérique centrale|T001
MC-178451408|Michael|Pimen|39212|Jackson|États-Unis|Sud des États-Unis|T001
BM-178579|Bryan|Wadyslaw||Mopti|Mali|Afrique de l'Ouest|T001
MC-178451402|Michael|Maniyalagam|75220|Dallas|États-Unis|Centre des États-Unis|T001
DB-1336064|Dennis|Defraiteur||Taranto|Italie|Europe du Sud|T003
JS-1594058|Joni|Nebout||Ujjain|Inde|Asie du Sud|T003
MB-180857|Mick|Majos||Brisbane|Australie|Océanie|T001
SK-999038|Sally|Bleuet||Alexandria|Égypte|Afrique du Nord|T001
SC-20800125|Stuart|Bobomurot||Saint-Gall|Suisse|Europe de l'Ouest|T001
YS-11880117|Yana|Massoundi||Umtata|Afrique du Sud|Afrique australe|T002
DW-3480142|Dianna|Farell||Namangan|Ouzbékistan|Asie centrale|T003
HA-1492045|Helen|Emiko||Choisy-le-Roi|France|Europe de l'Ouest|T001
RS-9765137|Roland|Nahabidian||Kalush|Ukraine|Europe de l'Est|T002
BF-975134|Barbara|Andiapin||Malatya|Turquie|Asie de l'Ouest|T002
MC-178451406|Michael|Poorte|10035|New York City|États-Unis|Est des États-Unis|T001
MD-178601402|Michael|Momtez|78415|Corpus Christi|États-Unis|Centre des États-Unis|T002
MD-178601406|Michael|Hanafia|19134|Philadelphia|États-Unis|Est des États-Unis|T002
CC-22203|Chris|Laudrup||Oran|Algérie|Afrique du Nord|T001
CM-1238548|Christopher|Benour||Norderstedt|Allemagne|Europe de l'Ouest|T001
MS-1798021|Michael|Kelin||PhnomÊPenh|Cambodge|Asie du Sud-Est|T002
RB-1936048|Raymond|Goncellin||Berlin|Allemagne|Europe de l'Ouest|T001
MD-178601408|Michael|Mamie|28806|Asheville|États-Unis|Sud des États-Unis|T002
MG-178751402|Michael|Danglao|79907|El Paso|États-Unis|Centre des États-Unis|T003
MG-178751406|Michael|Morile|10011|New York City|États-Unis|Est des États-Unis|T003
MG-178751408|Michael|Pauleette|33311|Fort Lauderdale|États-Unis|Sud des États-Unis|T003
TS-21655124|Trudy|Lamouri||Gothenburg|Suède|Europe du Nord|T001
TS-2165545|Trudy|Jouzel||La Chapelle-sur-Erdre|France|Europe de l'Ouest|T001
AR-3453|Alex|Elagage||Constantine|Algérie|Afrique du Nord|T002
BW-111061|Bart|Maelyne||Bagdad|Irak|Asie de l'Ouest|T002
MG-178901406|Michael|Adile|20735|Clinton|États-Unis|Est des États-Unis|T003
HE-1480091|Harold|Bourdette||Zaanstad|Pays-Bas|Europe de l'Ouest|T002
HJ-14875139|Heather|Bonnaviat||Bath|Royaume-Uni|Europe du Nord|T003
JG-531032|Jason|Wedny||HradecÊKrálové|République tchèque|Europe de l'Est|T002
JF-15355139|Jay|Sevket||London|Royaume-Uni|Europe du Nord|T001
JD-606075|Julia|Lycheng||Siauliai|Lituanie|Europe du Nord|T001
MG-178901404|Michael|Jouneidi|93101|Santa Barbara|États-Unis|Ouest des États-Unis|T003
MH-811577|Mick|Livael||Antananarivo|Madagascar|Afrique de l'Est|T003
RW-1969066|Robert|Noorkhan||Kita-ku|Japon|Asie de l'Est|T001
SZ-1003561|Sam|Ouzena||Bagdad|Irak|Asie de l'Ouest|T003
JD-1589518|Jonathan|Abdelhoihad||Ribeirão Preto|Brésil|Amérique du Sud|T002
EM-13960143|Eric|Redwanul||Barquisimeto|Venezuela|Amérique du Sud|T001
RA-1994598|Ryan|Ayovi||San Miguelito|Panama|Amérique centrale|T001
VP-2176018|Victoria|Oidi||São Paulo|Brésil|Amérique du Sud|T002
MG-178901402|Michael|Goirand|60174|Saint Charles|États-Unis|Centre des États-Unis|T003
